"","SYMBOL_ID","RANKING","MEDIAN_VALUE","nGSEs"
"36240","LOC646934",492,0.0291335472100031,6
"31066","LOC100130341",493,0.029153375326207,6
"31968","LOC100133283",494,0.0291544692308846,6
"17758","RPL12",495,0.0291688199768952,47
"31271","LOC100131104",496,0.0291703145664289,6
"24956","RN7SKP206",497,0.0291718635368172,12
"31463","LOC100131765",498,0.0291742767647709,6
"30502","LOC100128327",499,0.0291769196901067,6
"31240","LOC100130967",500,0.0291850011028273,6
"31193","LOC100130825",501,0.0291870408519178,6
"23528","IGLV9-49",502,0.0291953433798314,12
"23177","EEF1A1P11",503,0.0291989271303199,12
"26489","RNU6-1218P",504,0.0292131439011038,12
"27805","SNRPD2P1",505,0.0292185601381145,13
"28253","BASE",506,0.029218658574592,6
"30764","LOC100129291",507,0.0292389039341285,6
"31298","LOC100131209",508,0.0292608219962978,6
"31245","LOC100130990",509,0.0292609642030912,6
"32648","LOC151658",510,0.029261145981405,6
"27547","SKOR1",511,0.0292802693492152,13
"33115","LOC388401",512,0.0293240948649092,6
"30467","LOC100128193",513,0.0293241773744384,6
"26061","RNU1-34P",514,0.0293264513085044,12
"16780","RING1",515,0.0293309248064949,49
"34293","LOC642346",516,0.0293436535375368,6
"31767","LOC100132742",517,0.0293530130459792,7
"33880","LOC441442",518,0.0293549204586982,6
"39203","LOC729324",519,0.0294132070993258,7
"29509","FAM115B",520,0.0294289410561293,6
"31064","LOC100130328",521,0.0294565393831926,6
"38844","LOC728379",522,0.0294665900316109,6
"24785","PRSS29P",523,0.0294737589004277,13
"31496","LOC100131868",524,0.0294857586951585,6
"30843","LOC100129571",525,0.0294894314802716,7
"25430","RN7SL556P",526,0.0294910751260419,11
"21877","WDR45B",527,0.0295016503084994,32
"38853","LOC728408",528,0.029513527512264,7
"30914","LOC100129827",529,0.029515671995603,6
"33271","LOC390298",530,0.0295175319833634,7
"30663","LOC100128973",531,0.0295242932142981,6
"31478","LOC100131811",532,0.0295252243363991,6
"17958","RTFDC1",533,0.0295272348669395,33
"23453","HNRNPA1P12",534,0.0295354226603941,13
"31161","LOC100130711",535,0.0295425194279203,6
"13013","MIR6890",536,0.0295460149540874,19
"23316","FTH1P18",537,0.0295651978310715,12
"23183","EEF1GP8",538,0.029596480842949,12
"38151","LOC653117",539,0.0296173415517633,6
"27960","TPM3P9",540,0.0296345915004877,13
"30600","LOC100128717",541,0.0296388631296848,6
"1679","BABAM1",542,0.0296512042608327,33
"17641","RP3-486D24.1",543,0.0296658588370964,17
"39089","LOC728979",544,0.0296720198891906,6
